file,topic_no,topic,level,question_no,answer
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,4,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,5,A
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,6,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,7,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,8,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,9,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,10,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,11,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,12,A
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,13,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,14,A
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,15,B
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,16,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,17,B
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,18,C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,19,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,20,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,21,B
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,22,C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,23,A
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,24,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,25,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,26,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,27,A
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,28,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,29,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,30,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,31,"A,B,C"
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,32,"A,B,C"
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,33,"A,B,C"
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,34,"A,B"
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,35,"A,B,C"
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,36,1-B; 2-D; 3-A; 4-C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,37,1-B; 2-D; 3-A; 4-C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,38,1-B; 2-D; 3-A; 4-C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,39,1-B; 2-D; 3-A; 4-C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,40,1-B; 2-D; 3-A; 4-C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,1,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,2,C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,3,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,4,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,5,A
t24_m.md,24,Нанотехнология и наноматериалы,Средний,6,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,7,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,8,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,9,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,10,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,11,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,12,A
t24_m.md,24,Нанотехнология и наноматериалы,Средний,13,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,14,A
t24_m.md,24,Нанотехнология и наноматериалы,Средний,15,B
t24_m.md,24,Нанотехнология и наноматериалы,Средний,16,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,17,B
t24_m.md,24,Нанотехнология и наноматериалы,Средний,18,C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,19,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,20,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,21,B
t24_m.md,24,Нанотехнология и наноматериалы,Средний,22,C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,23,A
t24_m.md,24,Нанотехнология и наноматериалы,Средний,24,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,25,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,26,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,27,A
t24_m.md,24,Нанотехнология и наноматериалы,Средний,28,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,29,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,30,D
t24_m.md,24,Нанотехнология и наноматериалы,Средний,31,"A,B,C"
t24_m.md,24,Нанотехнология и наноматериалы,Средний,32,"A,B,C"
t24_m.md,24,Нанотехнология и наноматериалы,Средний,33,"A,B,C"
t24_m.md,24,Нанотехнология и наноматериалы,Средний,34,"A,B"
t24_m.md,24,Нанотехнология и наноматериалы,Средний,35,"A,B,C"
t24_m.md,24,Нанотехнология и наноматериалы,Средний,36,1-B; 2-D; 3-A; 4-C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,37,1-B; 2-D; 3-A; 4-C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,38,1-B; 2-D; 3-A; 4-C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,39,1-B; 2-D; 3-A; 4-C
t24_m.md,24,Нанотехнология и наноматериалы,Средний,40,1-B; 2-D; 3-A; 4-C
t24_h.md,24,Нанотехнология и наноматериалы,Высокий,1,D
t24_h.md,24,Нанотехнология и наноматериалы,Высокий,2,C
t24_h.md,24,Нанотехнология и наноматериалы,Высокий,3,D
t24_h.md,24,Нанотехнология и наноматериалы,Высокий,4,D
t24_h.md,24,Нанотехнология и наноматериалы,Высокий,5,A
t24_h.md,24,Нанотехнология и наноматериалы,Высокий,6,D
